trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_id,shape_dist_traveled
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:35:00,8:35:00,6882,4,Riverdale to Downtown (AM),14.459208708105999
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:36:21,,Peachtree St (NB) @ MARTA Five Points Station,5,Riverdale to Downtown (AM),14.611843719557
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:37:46,,Wall St (EB) @ Central Ave,6,Riverdale to Downtown (AM),14.771051107825999
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:39:59,8:40:00,7001,7,Riverdale to Downtown (AM),15.022116389287
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:41:14,,7002,8,Riverdale to Downtown (AM),15.134131309557999
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:43:08,,7003,9,Riverdale to Downtown (AM),15.305885411724999
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:45:56,,6886,10,Riverdale to Downtown (AM),15.558978683813999
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:48:24,,6909,11,Riverdale to Downtown (AM),15.780938700093
442 - Downtown - 0800_20160909_99991231_20160906_99991231_2,08:51:00,8:51:00,6904,12,Riverdale to Downtown (AM),16.015712792122
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:30:00,15:30:00,6887,1,Downtown to Riverdale (PM),0.0
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:31:50,,6888,2,Downtown to Riverdale (PM),0.275894660502
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:33:44,,7004,3,Downtown to Riverdale (PM),0.563066084044
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:34:52,,7005,4,Downtown to Riverdale (PM),0.7317389784930001
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:36:00,15:36:00,7006,5,Downtown to Riverdale (PM),0.9013672403770001
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:37:12,,Courtland St (SB) @ Gilmer St,6,Downtown to Riverdale (PM),1.125216576948
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:38:39,,7008,7,Downtown to Riverdale (PM),1.395273755718
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:40:00,15:40:00,Pryor St (SB) @ Mitchell St,8,Downtown to Riverdale (PM),1.6424368670779999
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,15:40:18,,Pryor St (SB) @ Garnett St,9,Downtown to Riverdale (PM),1.8413665808539998
442 - Riverdale - 1530_20160909_99991231_20160906_99991231_2,16:02:00,16:02:00,6952,10,Downtown to Riverdale (PM),16.044998305054
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:00:00,16:00:00,6887,1,Downtown to Riverdale (PM),0.0
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:02:08,,6888,2,Downtown to Riverdale (PM),0.275894660502
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:04:22,,7004,3,Downtown to Riverdale (PM),0.563066084044
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:05:40,,7005,4,Downtown to Riverdale (PM),0.7317389784930001
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:07:00,16:07:00,7006,5,Downtown to Riverdale (PM),0.9013672403770001
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:08:30,,Courtland St (SB) @ Gilmer St,6,Downtown to Riverdale (PM),1.125216576948
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:10:19,,7008,7,Downtown to Riverdale (PM),1.395273755718
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:12:00,16:12:00,Pryor St (SB) @ Mitchell St,8,Downtown to Riverdale (PM),1.6424368670779999
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:12:20,,Pryor St (SB) @ Garnett St,9,Downtown to Riverdale (PM),1.8413665808539998
442 - Riverdale - 1600_20160909_99991231_20160906_99991231_2,16:37:00,16:37:00,6952,10,Downtown to Riverdale (PM),16.044998305054
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:30:00,16:30:00,6887,1,Downtown to Riverdale (PM),0.0
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:32:08,,6888,2,Downtown to Riverdale (PM),0.275894660502
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:34:22,,7004,3,Downtown to Riverdale (PM),0.563066084044
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:35:40,,7005,4,Downtown to Riverdale (PM),0.7317389784930001
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:37:00,16:37:00,7006,5,Downtown to Riverdale (PM),0.9013672403770001
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:38:30,,Courtland St (SB) @ Gilmer St,6,Downtown to Riverdale (PM),1.125216576948
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:40:19,,7008,7,Downtown to Riverdale (PM),1.395273755718
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:42:00,16:42:00,Pryor St (SB) @ Mitchell St,8,Downtown to Riverdale (PM),1.6424368670779999
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,16:42:20,,Pryor St (SB) @ Garnett St,9,Downtown to Riverdale (PM),1.8413665808539998
442 - Riverdale - 1630_20160909_99991231_20160906_99991231_2,17:07:00,17:07:00,6952,10,Downtown to Riverdale (PM),16.044998305054
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:00:00,17:00:00,6887,1,Downtown to Riverdale (PM),0.0
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:02:45,,6888,2,Downtown to Riverdale (PM),0.275894660502
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:05:37,,7004,3,Downtown to Riverdale (PM),0.563066084044
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:07:18,,7005,4,Downtown to Riverdale (PM),0.7317389784930001
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:09:00,17:09:00,7006,5,Downtown to Riverdale (PM),0.9013672403770001
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:10:48,,Courtland St (SB) @ Gilmer St,6,Downtown to Riverdale (PM),1.125216576948
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:12:59,,7008,7,Downtown to Riverdale (PM),1.395273755718
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:14:59,17:15:00,Pryor St (SB) @ Mitchell St,8,Downtown to Riverdale (PM),1.6424368670779999
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:15:21,,Pryor St (SB) @ Garnett St,9,Downtown to Riverdale (PM),1.8413665808539998
442 - Riverdale - 1700_20160909_99991231_20160906_99991231_2,17:41:00,17:41:00,6952,10,Downtown to Riverdale (PM),16.044998305054
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:00:00,18:00:00,6887,1,Downtown to Riverdale (PM),0.0
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:02:45,,6888,2,Downtown to Riverdale (PM),0.275894660502
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:05:37,,7004,3,Downtown to Riverdale (PM),0.563066084044
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:07:18,,7005,4,Downtown to Riverdale (PM),0.7317389784930001
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:09:00,18:09:00,7006,5,Downtown to Riverdale (PM),0.9013672403770001
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:10:48,,Courtland St (SB) @ Gilmer St,6,Downtown to Riverdale (PM),1.125216576948
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:12:59,,7008,7,Downtown to Riverdale (PM),1.395273755718
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:14:59,18:15:00,Pryor St (SB) @ Mitchell St,8,Downtown to Riverdale (PM),1.6424368670779999
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:15:19,,Pryor St (SB) @ Garnett St,9,Downtown to Riverdale (PM),1.8413665808539998
442 - Riverdale - 1800_20160909_99991231_20160906_99991231_2,18:38:00,18:38:00,6952,10,Downtown to Riverdale (PM),16.044998305054
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,5:30:00,5:30:00,6954,1,Newnan/Union City to Downtown/Midtown,0.0
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,6:00:00,6:00:00,6953,2,Newnan/Union City to Downtown/Midtown,28.2529190105
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:20:29,,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,3,Newnan/Union City to Downtown/Midtown,43.6851134258
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:20:40,,6881,4,Newnan/Union City to Downtown/Midtown,43.834335447129
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:21:00,6:21:00,6882,5,Newnan/Union City to Downtown/Midtown,44.072973528606
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:22:05,,Peachtree St (NB) @ MARTA Five Points Station,6,Newnan/Union City to Downtown/Midtown,44.225608540056996
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:23:12,,Wall St (EB) @ Central Ave,7,Newnan/Union City to Downtown/Midtown,44.384815928326
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:25:00,6:25:00,7001,8,Newnan/Union City to Downtown/Midtown,44.635881209787
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:25:54,,7002,9,Newnan/Union City to Downtown/Midtown,44.747896130058
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:27:17,,7003,10,Newnan/Union City to Downtown/Midtown,44.919650232225
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:29:19,,6886,11,Newnan/Union City to Downtown/Midtown,45.172743504314
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:31:06,,6909,12,Newnan/Union City to Downtown/Midtown,45.394703520593
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:33:00,6:33:00,6904,13,Newnan/Union City to Downtown/Midtown,45.629215229428
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:36:21,,6894,14,Newnan/Union City to Downtown/Midtown,46.042339953477
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:38:35,,6896,15,Newnan/Union City to Downtown/Midtown,46.315529374031996
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:41:04,,6897,16,Newnan/Union City to Downtown/Midtown,46.621410531169
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:43:12,,W Peachtree St @ 12th St,17,Newnan/Union City to Downtown/Midtown,46.883193778035995
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:44:43,,6900,18,Newnan/Union City to Downtown/Midtown,47.06905308159399
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:46:00,6:46:00,6899,19,Newnan/Union City to Downtown/Midtown,47.225220316843995
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:49:02,,6898,20,Newnan/Union City to Downtown/Midtown,47.60183187542
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,06:52:33,,6901,21,Newnan/Union City to Downtown/Midtown,48.035788539059
453 - Downtown/Midtown - 0530_20160909_99991231_20160906_99991231_2,07:00:00,7:00:00,6903,22,Newnan/Union City to Downtown/Midtown,48.954169871192995
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,6:00:00,6:00:00,6954,1,Newnan/Union City to Downtown/Midtown,0.0
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,6:31:00,6:31:00,6953,2,Newnan/Union City to Downtown/Midtown,28.2529190105
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,06:51:29,,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,3,Newnan/Union City to Downtown/Midtown,43.6851134258
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,06:51:40,,6881,4,Newnan/Union City to Downtown/Midtown,43.834335447129
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,06:52:00,6:52:00,6882,5,Newnan/Union City to Downtown/Midtown,44.072973528606
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,06:53:05,,Peachtree St (NB) @ MARTA Five Points Station,6,Newnan/Union City to Downtown/Midtown,44.225608540056996
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,06:54:12,,Wall St (EB) @ Central Ave,7,Newnan/Union City to Downtown/Midtown,44.384815928326
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,06:56:00,6:56:00,7001,8,Newnan/Union City to Downtown/Midtown,44.635881209787
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,06:56:54,,7002,9,Newnan/Union City to Downtown/Midtown,44.747896130058
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,06:58:17,,7003,10,Newnan/Union City to Downtown/Midtown,44.919650232225
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:00:19,,6886,11,Newnan/Union City to Downtown/Midtown,45.172743504314
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:02:06,,6909,12,Newnan/Union City to Downtown/Midtown,45.394703520593
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:04:00,7:04:00,6904,13,Newnan/Union City to Downtown/Midtown,45.629215229428
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:08:08,,6894,14,Newnan/Union City to Downtown/Midtown,46.042339953477
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:10:52,,6896,15,Newnan/Union City to Downtown/Midtown,46.315529374031996
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:13:56,,6897,16,Newnan/Union City to Downtown/Midtown,46.621410531169
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:16:34,,W Peachtree St @ 12th St,17,Newnan/Union City to Downtown/Midtown,46.883193778035995
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:18:26,,6900,18,Newnan/Union City to Downtown/Midtown,47.06905308159399
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:20:00,7:20:00,6899,19,Newnan/Union City to Downtown/Midtown,47.225220316843995
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:23:55,,6898,20,Newnan/Union City to Downtown/Midtown,47.60183187542
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:28:26,,6901,21,Newnan/Union City to Downtown/Midtown,48.035788539059
453 - Downtown/Midtown - 0600_20160909_99991231_20160906_99991231_2,07:38:00,7:38:00,6903,22,Newnan/Union City to Downtown/Midtown,48.954169871192995
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,6:15:00,6:15:00,6954,1,Newnan/Union City to Downtown/Midtown,0.0
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,6:46:00,6:46:00,6953,2,Newnan/Union City to Downtown/Midtown,28.2529190105
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:07:27,,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,3,Newnan/Union City to Downtown/Midtown,43.6851134258
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:07:40,,6881,4,Newnan/Union City to Downtown/Midtown,43.834335447129
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:08:00,7:08:00,6882,5,Newnan/Union City to Downtown/Midtown,44.072973528606
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:09:21,,Peachtree St (NB) @ MARTA Five Points Station,6,Newnan/Union City to Downtown/Midtown,44.225608540056996
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:10:46,,Wall St (EB) @ Central Ave,7,Newnan/Union City to Downtown/Midtown,44.384815928326
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:12:59,7:13:00,7001,8,Newnan/Union City to Downtown/Midtown,44.635881209787
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:14:14,,7002,9,Newnan/Union City to Downtown/Midtown,44.747896130058
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:16:08,,7003,10,Newnan/Union City to Downtown/Midtown,44.919650232225
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:18:56,,6886,11,Newnan/Union City to Downtown/Midtown,45.172743504314
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:21:24,,6909,12,Newnan/Union City to Downtown/Midtown,45.394703520593
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:24:00,7:24:00,6904,13,Newnan/Union City to Downtown/Midtown,45.629215229428
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:28:08,,6894,14,Newnan/Union City to Downtown/Midtown,46.042339953477
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:30:52,,6896,15,Newnan/Union City to Downtown/Midtown,46.315529374031996
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:33:56,,6897,16,Newnan/Union City to Downtown/Midtown,46.621410531169
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:36:34,,W Peachtree St @ 12th St,17,Newnan/Union City to Downtown/Midtown,46.883193778035995
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:38:26,,6900,18,Newnan/Union City to Downtown/Midtown,47.06905308159399
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:40:00,7:40:00,6899,19,Newnan/Union City to Downtown/Midtown,47.225220316843995
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:43:55,,6898,20,Newnan/Union City to Downtown/Midtown,47.60183187542
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:48:26,,6901,21,Newnan/Union City to Downtown/Midtown,48.035788539059
453 - Downtown/Midtown - 0615_20160909_99991231_20160906_99991231_2,07:58:00,7:58:00,6903,22,Newnan/Union City to Downtown/Midtown,48.954169871192995
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,6:30:00,6:30:00,6954,1,Newnan/Union City to Downtown/Midtown,0.0
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,7:01:00,7:01:00,6953,2,Newnan/Union City to Downtown/Midtown,28.2529190105
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:34:09,,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,3,Newnan/Union City to Downtown/Midtown,43.6851134258
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:34:29,,6881,4,Newnan/Union City to Downtown/Midtown,43.834335447129
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:34:59,7:35:00,6882,5,Newnan/Union City to Downtown/Midtown,44.072973528606
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:36:21,,Peachtree St (NB) @ MARTA Five Points Station,6,Newnan/Union City to Downtown/Midtown,44.225608540056996
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:37:46,,Wall St (EB) @ Central Ave,7,Newnan/Union City to Downtown/Midtown,44.384815928326
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:39:59,7:40:00,7001,8,Newnan/Union City to Downtown/Midtown,44.635881209787
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:41:14,,7002,9,Newnan/Union City to Downtown/Midtown,44.747896130058
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:43:08,,7003,10,Newnan/Union City to Downtown/Midtown,44.919650232225
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:45:56,,6886,11,Newnan/Union City to Downtown/Midtown,45.172743504314
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:48:24,,6909,12,Newnan/Union City to Downtown/Midtown,45.394703520593
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:51:00,7:51:00,6904,13,Newnan/Union City to Downtown/Midtown,45.629215229428
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:55:08,,6894,14,Newnan/Union City to Downtown/Midtown,46.042339953477
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,07:57:52,,6896,15,Newnan/Union City to Downtown/Midtown,46.315529374031996
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,08:00:56,,6897,16,Newnan/Union City to Downtown/Midtown,46.621410531169
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,08:03:34,,W Peachtree St @ 12th St,17,Newnan/Union City to Downtown/Midtown,46.883193778035995
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,08:05:26,,6900,18,Newnan/Union City to Downtown/Midtown,47.06905308159399
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,08:07:00,8:07:00,6899,19,Newnan/Union City to Downtown/Midtown,47.225220316843995
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,08:10:55,,6898,20,Newnan/Union City to Downtown/Midtown,47.60183187542
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,08:15:26,,6901,21,Newnan/Union City to Downtown/Midtown,48.035788539059
453 - Downtown/Midtown - 0630_20160909_99991231_20160906_99991231_2,08:25:00,8:25:00,6903,22,Newnan/Union City to Downtown/Midtown,48.954169871192995
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,6:45:00,6:45:00,6954,1,Newnan/Union City to Downtown/Midtown,0.0
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,7:17:00,7:17:00,6953,2,Newnan/Union City to Downtown/Midtown,28.2529190105
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,07:50:09,,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,3,Newnan/Union City to Downtown/Midtown,43.6851134258
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,07:50:29,,6881,4,Newnan/Union City to Downtown/Midtown,43.834335447129
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,07:50:59,7:51:00,6882,5,Newnan/Union City to Downtown/Midtown,44.072973528606
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,07:52:21,,Peachtree St (NB) @ MARTA Five Points Station,6,Newnan/Union City to Downtown/Midtown,44.225608540056996
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,07:53:46,,Wall St (EB) @ Central Ave,7,Newnan/Union City to Downtown/Midtown,44.384815928326
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,07:55:59,7:56:00,7001,8,Newnan/Union City to Downtown/Midtown,44.635881209787
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,07:57:14,,7002,9,Newnan/Union City to Downtown/Midtown,44.747896130058
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,07:59:08,,7003,10,Newnan/Union City to Downtown/Midtown,44.919650232225
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:01:56,,6886,11,Newnan/Union City to Downtown/Midtown,45.172743504314
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:04:24,,6909,12,Newnan/Union City to Downtown/Midtown,45.394703520593
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:07:00,8:07:00,6904,13,Newnan/Union City to Downtown/Midtown,45.629215229428
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:11:08,,6894,14,Newnan/Union City to Downtown/Midtown,46.042339953477
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:13:52,,6896,15,Newnan/Union City to Downtown/Midtown,46.315529374031996
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:16:56,,6897,16,Newnan/Union City to Downtown/Midtown,46.621410531169
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:19:34,,W Peachtree St @ 12th St,17,Newnan/Union City to Downtown/Midtown,46.883193778035995
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:21:26,,6900,18,Newnan/Union City to Downtown/Midtown,47.06905308159399
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:23:00,8:23:00,6899,19,Newnan/Union City to Downtown/Midtown,47.225220316843995
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:26:55,,6898,20,Newnan/Union City to Downtown/Midtown,47.60183187542
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:31:26,,6901,21,Newnan/Union City to Downtown/Midtown,48.035788539059
453 - Downtown/Midtown - 0645_20160909_99991231_20160906_99991231_2,08:41:00,8:41:00,6903,22,Newnan/Union City to Downtown/Midtown,48.954169871192995
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,7:00:00,7:00:00,6954,1,Newnan/Union City to Downtown/Midtown,0.0
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,7:34:00,7:34:00,6953,2,Newnan/Union City to Downtown/Midtown,28.2529190105
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:07:09,,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,3,Newnan/Union City to Downtown/Midtown,43.6851134258
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:07:29,,6881,4,Newnan/Union City to Downtown/Midtown,43.834335447129
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:07:59,8:08:00,6882,5,Newnan/Union City to Downtown/Midtown,44.072973528606
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:09:21,,Peachtree St (NB) @ MARTA Five Points Station,6,Newnan/Union City to Downtown/Midtown,44.225608540056996
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:10:46,,Wall St (EB) @ Central Ave,7,Newnan/Union City to Downtown/Midtown,44.384815928326
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:12:59,8:13:00,7001,8,Newnan/Union City to Downtown/Midtown,44.635881209787
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:14:14,,7002,9,Newnan/Union City to Downtown/Midtown,44.747896130058
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:16:08,,7003,10,Newnan/Union City to Downtown/Midtown,44.919650232225
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:18:56,,6886,11,Newnan/Union City to Downtown/Midtown,45.172743504314
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:21:24,,6909,12,Newnan/Union City to Downtown/Midtown,45.394703520593
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:24:00,8:24:00,6904,13,Newnan/Union City to Downtown/Midtown,45.629215229428
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:28:08,,6894,14,Newnan/Union City to Downtown/Midtown,46.042339953477
453 - Downtown/Midtown - 0700_20160909_99991231_20160906_99991231_2,08:30:52,,6896,15,Newnan/Union City to Downtown/Midtown,46.315529374031996
