stop_id,thrs,service_id,stop_lat,stop_lon,has_park,type,stop_name,x,y,stop_key,nodeid
807,9.78333333333,5,33.756187,-84.397291,False,rail,DOME-GWCC-PHILIPS ARENA-CNN STATION,2226489.168,1366422.801,807_094700,50832
471,9.8,5,33.756613,-84.404021,False,rail,VINE CITY STATION,2224444.056,1366582.451,471_094800,48275
486,9.81666666667,5,33.756477,-84.417328,True,rail,ASHBY STATION,2220399.52,1366542.536,486_094900,48047
39,9.86666666667,5,33.753247,-84.445568,True,rail,WEST LAKE STATION,2211813.298,1365389.28,39_095200,281207
40,9.91666666667,5,33.754517,-84.469824,True,rail,HAMILTON E HOLMES STATION,2204442.196,1365872.201,40_095500,46343
802,9.58333333333,5,33.769893,-84.229874,True,rail,INDIAN CREEK STATION,2277375.664,1371337.471,802_093500,84726
224,9.61666666667,5,33.772764,-84.252151,True,rail,KENSINGTON STATION,2270606.915,1372387.019,224_093700,255252
803,9.66666666667,5,33.775214,-84.282466,True,rail,AVONDALE STATION,2261395.989,1373287.491,803_094000,280581
193,9.73333333333,5,33.774699,-84.295417,False,rail,DECATUR STATION,2257460.399,1373104.768,193_094400,81307
186,9.78333333333,5,33.765196,-84.313426,True,rail,EAST LAKE STATION,2251983.137,1369654.242,186_094700,245757
195,9.83333333333,5,33.761803,-84.340825,True,rail,EDGEWOOD-CANDLER PARK STATION,2243654.48,1368432.597,195_095000,500053
804,9.86666666667,5,33.757227,-84.353066,True,rail,INMAN PARK-REYNOLDSTOWN STATION,2239931.275,1366774.043,804_095200,286241
805,9.91666666667,5,33.749853,-84.37599,False,rail,KING MEMORIAL STATION,2232958.561,1364104.251,805_095500,300648
198,9.95,5,33.750161,-84.385915,False,rail,GEORGIA STATE STATION,2229942.046,1364222.591,198_095700,50953
806,9.96666666667,5,33.754123,-84.391876,False,rail,FIVE POINTS STATION,2228133.324,1365668.14,806_095800,340429
807,9.98333333333,5,33.756187,-84.397291,False,rail,DOME-GWCC-PHILIPS ARENA-CNN STATION,2226489.168,1366422.801,807_095900,50832
471,10.0,5,33.756613,-84.404021,False,rail,VINE CITY STATION,2224444.056,1366582.451,471_100000,48275
802,9.78333333333,5,33.769893,-84.229874,True,rail,INDIAN CREEK STATION,2277375.664,1371337.471,802_094700,84726
224,9.81666666667,5,33.772764,-84.252151,True,rail,KENSINGTON STATION,2270606.915,1372387.019,224_094900,255252
803,9.86666666667,5,33.775214,-84.282466,True,rail,AVONDALE STATION,2261395.989,1373287.491,803_095200,280581
193,9.93333333333,5,33.774699,-84.295417,False,rail,DECATUR STATION,2257460.399,1373104.768,193_095600,81307
186,9.98333333333,5,33.765196,-84.313426,True,rail,EAST LAKE STATION,2251983.137,1369654.242,186_095900,245757
814,6.05,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_060300,88000
384,6.1,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_060600,90005
811,6.03333333333,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_060200,285813
812,6.05,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_060300,50995
430,6.06666666667,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_060400,51097
281,6.1,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_060600,285796
134,6.11666666667,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_060700,233609
111,6.15,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_060900,285784
58,6.21666666667,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_061300,57742
250,6.26666666667,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_061600,255015
83,6.31666666667,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_061900,500083
814,6.38333333333,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_062300,88000
384,6.43333333333,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_062600,90005
808,6.01666666667,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_060100,233097
809,6.05,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_060300,43953
217,6.1,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_060600,44251
218,6.15,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_060900,286242
693,6.18333333333,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_061100,233104
219,6.21666666667,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_061300,500075
810,6.25,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_061500,50570
811,6.3,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_061800,285813
812,6.31666666667,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_061900,50995
430,6.33333333333,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_062000,51097
281,6.36666666667,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_062200,285796
134,6.38333333333,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_062300,233609
111,6.41666666667,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_062500,285784
58,6.48333333333,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_062900,57742
250,6.53333333333,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_063200,255015
83,6.58333333333,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_063500,500083
814,6.65,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_063900,88000
384,6.7,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_064200,90005
808,6.2,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_061200,233097
809,6.23333333333,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_061400,43953
217,6.28333333333,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_061700,44251
218,6.33333333333,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_062000,286242
693,6.36666666667,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_062200,233104
219,6.4,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_062400,500075
810,6.43333333333,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_062600,50570
811,6.48333333333,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_062900,285813
812,6.5,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_063000,50995
430,6.51666666667,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_063100,51097
281,6.55,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_063300,285796
134,6.56666666667,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_063400,233609
111,6.6,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_063600,285784
58,6.66666666667,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_064000,57742
250,6.71666666667,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_064300,255015
83,6.76666666667,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_064600,500083
814,6.83333333333,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_065000,88000
384,6.88333333333,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_065300,90005
808,6.35,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_062100,233097
809,6.38333333333,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_062300,43953
217,6.43333333333,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_062600,44251
218,6.48333333333,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_062900,286242
693,6.51666666667,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_063100,233104
219,6.55,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_063300,500075
810,6.58333333333,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_063500,50570
811,6.63333333333,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_063800,285813
812,6.65,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_063900,50995
430,6.66666666667,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_064000,51097
281,6.7,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_064200,285796
134,6.71666666667,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_064300,233609
111,6.75,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_064500,285784
58,6.81666666667,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_064900,57742
250,6.86666666667,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_065200,255015
83,6.91666666667,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_065500,500083
814,6.98333333333,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_065900,88000
384,7.03333333333,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_070200,90005
808,6.51666666667,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_063100,233097
809,6.55,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_063300,43953
217,6.6,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_063600,44251
218,6.65,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_063900,286242
693,6.68333333333,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_064100,233104
219,6.71666666667,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_064300,500075
810,6.75,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_064500,50570
811,6.8,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_064800,285813
812,6.81666666667,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_064900,50995
430,6.83333333333,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_065000,51097
281,6.86666666667,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_065200,285796
134,6.88333333333,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_065300,233609
111,6.91666666667,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_065500,285784
58,6.98333333333,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_065900,57742
250,7.03333333333,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_070200,255015
83,7.08333333333,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_070500,500083
814,7.15,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_070900,88000
384,7.2,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_071200,90005
808,6.68333333333,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_064100,233097
809,6.71666666667,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_064300,43953
217,6.76666666667,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_064600,44251
218,6.81666666667,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_064900,286242
693,6.85,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_065100,233104
219,6.88333333333,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_065300,500075
810,6.91666666667,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_065500,50570
811,6.96666666667,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_065800,285813
812,6.98333333333,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_065900,50995
430,7.0,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_070000,51097
281,7.03333333333,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_070200,285796
134,7.05,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_070300,233609
111,7.08333333333,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_070500,285784
58,7.15,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_070900,57742
250,7.2,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_071200,255015
83,7.25,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_071500,500083
814,7.31666666667,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_071900,88000
384,7.36666666667,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_072200,90005
808,6.85,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_065100,233097
809,6.88333333333,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_065300,43953
217,6.93333333333,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_065600,44251
218,6.98333333333,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_065900,286242
693,7.01666666667,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_070100,233104
219,7.05,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_070300,500075
810,7.08333333333,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_070500,50570
811,7.13333333333,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_070800,285813
812,7.15,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_070900,50995
430,7.16666666667,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_071000,51097
281,7.2,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_071200,285796
134,7.21666666667,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_071300,233609
111,7.25,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_071500,285784
58,7.31666666667,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_071900,57742
250,7.36666666667,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_072200,255015
83,7.41666666667,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_072500,500083
814,7.48333333333,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_072900,88000
384,7.53333333333,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_073200,90005
808,7.01666666667,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_070100,233097
809,7.05,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_070300,43953
217,7.1,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_070600,44251
218,7.15,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_070900,286242
693,7.18333333333,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_071100,233104
219,7.21666666667,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_071300,500075
810,7.25,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_071500,50570
811,7.3,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_071800,285813
812,7.31666666667,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_071900,50995
430,7.33333333333,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_072000,51097
281,7.36666666667,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_072200,285796
134,7.38333333333,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_072300,233609
111,7.41666666667,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_072500,285784
58,7.48333333333,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_072900,57742
250,7.53333333333,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_073200,255015
83,7.58333333333,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_073500,500083
814,7.65,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_073900,88000
384,7.7,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_074200,90005
808,7.18333333333,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_071100,233097
809,7.21666666667,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_071300,43953
217,7.26666666667,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_071600,44251
218,7.31666666667,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_071900,286242
693,7.35,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_072100,233104
219,7.38333333333,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_072300,500075
810,7.41666666667,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_072500,50570
811,7.46666666667,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_072800,285813
812,7.48333333333,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_072900,50995
430,7.5,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_073000,51097
281,7.53333333333,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_073200,285796
134,7.55,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_073300,233609
111,7.58333333333,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_073500,285784
58,7.65,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_073900,57742
250,7.7,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_074200,255015
83,7.75,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_074500,500083
814,7.81666666667,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_074900,88000
384,7.86666666667,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_075200,90005
808,7.35,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_072100,233097
809,7.38333333333,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_072300,43953
217,7.43333333333,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_072600,44251
218,7.48333333333,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_072900,286242
693,7.51666666667,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_073100,233104
219,7.55,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_073300,500075
810,7.58333333333,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_073500,50570
811,7.63333333333,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_073800,285813
812,7.65,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_073900,50995
430,7.66666666667,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_074000,51097
281,7.7,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_074200,285796
134,7.71666666667,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_074300,233609
111,7.75,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_074500,285784
58,7.81666666667,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_074900,57742
250,7.86666666667,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_075200,255015
83,7.91666666667,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_075500,500083
814,7.98333333333,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_075900,88000
384,8.03333333333,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_080200,90005
808,7.51666666667,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_073100,233097
809,7.55,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_073300,43953
217,7.6,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_073600,44251
218,7.65,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_073900,286242
693,7.68333333333,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_074100,233104
219,7.71666666667,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_074300,500075
810,7.75,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_074500,50570
811,7.8,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_074800,285813
812,7.81666666667,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_074900,50995
430,7.83333333333,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_075000,51097
281,7.86666666667,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_075200,285796
134,7.88333333333,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_075300,233609
111,7.91666666667,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_075500,285784
58,7.98333333333,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_075900,57742
250,8.03333333333,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_080200,255015
83,8.08333333333,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_080500,500083
814,8.15,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_080900,88000
384,8.2,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_081200,90005
808,7.68333333333,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_074100,233097
809,7.71666666667,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_074300,43953
217,7.76666666667,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_074600,44251
218,7.81666666667,5,33.70088,-84.428768,True,rail,LAKEWOOD-FT MCPHERSON STATION,2216871.152,1346321.273,218_074900,286242
693,7.85,5,33.7173,-84.42503,True,rail,OAKLAND CITY STATION,2218022.935,1352293.083,693_075100,233104
219,7.88333333333,5,33.736564,-84.413653,True,rail,WEST END STATION,2221499.119,1359294.141,219_075300,500075
810,7.91666666667,5,33.748938,-84.395545,False,rail,GARNETT STATION,2227013.98,1363783.94,810_075500,50570
811,7.96666666667,5,33.754052,-84.391452,False,rail,FIVE POINTS STATION,2228262.138,1365642.024,811_075800,285813
812,7.98333333333,5,33.758189,-84.387596,False,rail,PEACHTREE CENTER STATION,2229437.357,1367144.813,812_075900,50995
430,8.0,5,33.766236,-84.387504,False,rail,CIVIC CENTER STATION,2229471.591,1370072.803,430_080000,51097
281,8.03333333333,5,33.771741,-84.387204,True,rail,NORTH AVENUE STATION,2229567.045,1372075.706,281_080200,285796
134,8.05,5,33.781355,-84.386353,False,rail,MIDTOWN STATION,2229833.103,1375573.393,134_080300,233609
111,8.08333333333,5,33.789669,-84.387414,False,rail,ARTS CENTER STATION,2229517.206,1378599.295,111_080500,285784
58,8.15,5,33.823492,-84.369324,True,rail,LINDBERGH CENTER STATION,2235037.43,1390895.207,58_080900,57742
250,8.2,5,33.845388,-84.358235,True,rail,LENOX STATION,2238419.935,1398856.109,250_081200,255015
83,8.25,5,33.860329,-84.339245,True,rail,BROOKHAVEN-OGLETHORPE STATION,2244194.751,1404282.537,83_081500,500083
814,8.31666666667,5,33.887929,-84.305556,True,rail,CHAMBLEE STATION,2254435.099,1414309.983,814_081900,88000
384,8.36666666667,5,33.902787,-84.28061,True,rail,DORAVILLE STATION,2262011.37,1419707.133,384_082200,90005
808,7.85,5,33.640831,-84.446198,False,rail,AIRPORT STATION,2211511.096,1324485.524,808_075100,233097
809,7.88333333333,5,33.650577,-84.448656,True,rail,COLLEGE PARK STATION,2210772.699,1328033.757,809_075300,43953
217,7.93333333333,5,33.677424,-84.440542,True,rail,EAST POINT STATION,2213267.717,1337795.756,217_075600,44251
