stop_id,thrs,service_id,stop_lat,stop_lon,has_park,type,stop_name,x,y,stop_key,nodeid
6882,6.01666666667,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_060100,500239
Peachtree St (NB) @ MARTA Five Points Station,6.03472222222,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_060205,340425
Wall St (EB) @ Central Ave,6.05333333333,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_060312,13230
7001,6.08333333333,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_060500,50997
7002,6.09833333333,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_060554,50998
7003,6.12138888889,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_060717,51004
6886,6.15527777778,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_060919,500174
6909,6.185,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_061106,51058
6904,6.21666666667,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_061300,51097
6894,6.2725,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_061621,51862
6896,6.30972222222,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_061835,51879
6897,6.35111111111,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_062104,51929
6900,6.41194444444,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_062443,51950
6899,6.43333333333,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_062600,285785
6898,6.48388888889,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_062902,51858
6901,6.5425,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_063233,51877
6903,6.66666666667,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_064000,224853
6969,6.26666666667,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_061600,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,6.7875,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_064715,300062
6881,6.79222222222,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_064732,50617
6882,6.8,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_064800,500239
Peachtree St (NB) @ MARTA Five Points Station,6.81805555556,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_064905,340425
Wall St (EB) @ Central Ave,6.83666666667,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_065012,13230
7001,6.86666666667,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_065200,50997
7002,6.88166666667,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_065254,50998
7003,6.90472222222,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_065417,51004
6886,6.93861111111,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_065619,500174
6909,6.96833333333,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_065806,51058
6904,7.0,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_070000,51097
6894,7.05583333333,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_070321,51862
6896,7.09305555556,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_070535,51879
6897,7.13444444444,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_070804,51929
6900,7.19527777778,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_071143,51950
6898,7.28194444444,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_071655,51858
6901,7.35722222222,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_072126,51877
6903,7.51666666667,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_073100,224853
6951,6.41666666667,A,33.3815011,-84.2997479,True,grta,Hampton P&R (Boothe's Crossing),2255960.594,1230038.656,6951_062500,500114
6969,6.81666666667,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_064900,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,7.54916666667,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_073257,300062
6881,7.55583333333,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_073321,50617
6882,7.56666666667,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_073400,500239
Peachtree St (NB) @ MARTA Five Points Station,7.58916666667,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_073521,340425
Wall St (EB) @ Central Ave,7.61277777778,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_073646,13230
7001,7.64972222222,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_073859,50997
7002,7.67055555556,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_074014,50998
7003,7.70222222222,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_074208,51004
6886,7.74888888889,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_074456,500174
6909,7.79,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_074724,51058
6904,7.83333333333,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_075000,51097
6894,7.90222222222,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_075408,51862
6896,7.94777777778,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_075652,51879
6897,7.99888888889,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_075956,51929
6900,8.07388888889,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_080426,51950
6899,8.1,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_080600,285785
6898,8.16527777778,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_080955,51858
6901,8.24055555556,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_081426,51877
6903,8.4,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_082400,224853
6951,6.91666666667,A,33.3815011,-84.2997479,True,grta,Hampton P&R (Boothe's Crossing),2255960.594,1230038.656,6951_065500,500114
6969,7.31666666667,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_071900,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,8.09805555556,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_080553,300062
6881,8.10527777778,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_080619,50617
6882,8.11666666667,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_080700,500239
Peachtree St (NB) @ MARTA Five Points Station,8.13916666667,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_080821,340425
Wall St (EB) @ Central Ave,8.16277777778,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_080946,13230
7001,8.19972222222,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_081159,50997
7002,8.22055555556,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_081314,50998
7003,8.25222222222,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_081508,51004
6886,8.29888888889,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_081756,500174
6909,8.34,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_082024,51058
6904,8.38333333333,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_082300,51097
6894,8.45222222222,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_082708,51862
6896,8.49777777778,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_082952,51879
6897,8.54888888889,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_083256,51929
6900,8.62388888889,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_083726,51950
6899,8.65,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_083900,285785
6898,8.71527777778,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_084255,51858
6901,8.79055555556,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_084726,51877
6903,8.95,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_085700,224853
6951,7.41666666667,A,33.3815011,-84.2997479,True,grta,Hampton P&R (Boothe's Crossing),2255960.594,1230038.656,6951_072500,500114
6969,7.88333333333,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_075300,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,8.58333333333,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_083500,300062
6881,8.58972222222,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_083523,50617
6882,8.6,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_083600,500239
Peachtree St (NB) @ MARTA Five Points Station,8.6225,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_083721,340425
Wall St (EB) @ Central Ave,8.64611111111,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_083846,13230
7001,8.68305555556,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_084059,50997
7002,8.70388888889,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_084214,50998
7003,8.73555555556,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_084408,51004
6886,8.78222222222,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_084656,500174
6909,8.82333333333,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_084924,51058
6904,8.86666666667,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_085200,51097
6894,8.93555555556,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_085608,51862
6896,8.98111111111,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_085852,51879
6897,9.03222222222,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_090156,51929
6900,9.10722222222,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_090626,51950
6899,9.13333333333,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_090800,285785
6898,9.18388888889,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_091102,51858
6901,9.2425,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_091433,51877
6903,9.36666666667,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_092200,224853
6951,8.0,A,33.3815011,-84.2997479,True,grta,Hampton P&R (Boothe's Crossing),2255960.594,1230038.656,6951_080000,500114
6969,8.46666666667,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_082800,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,9.15027777778,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_090901,300062
6881,9.15666666667,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_090924,50617
6882,9.16666666667,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_091000,500239
Peachtree St (NB) @ MARTA Five Points Station,9.18472222222,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_091105,340425
Wall St (EB) @ Central Ave,9.20333333333,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_091212,13230
7001,9.23333333333,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_091400,50997
7002,9.24833333333,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_091454,50998
7003,9.27138888889,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_091617,51004
6886,9.30527777778,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_091819,500174
6909,9.335,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_092006,51058
6904,9.36666666667,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_092200,51097
6894,9.4225,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_092521,51862
6896,9.45972222222,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_092735,51879
6897,9.50111111111,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_093004,51929
6900,9.56194444444,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_093343,51950
6899,9.58333333333,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_093500,285785
6898,9.63388888889,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_093802,51858
6901,9.6925,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_094133,51877
6903,9.81666666667,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_094900,224853
6904,6.01666666667,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_060100,51097
6894,6.0725,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_060421,51862
6896,6.10972222222,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_060635,51879
6897,6.15111111111,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_060904,51929
6900,6.21194444444,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_061243,51950
6899,6.23333333333,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_061400,285785
6898,6.28388888889,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_061702,51858
6901,6.40805555556,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_062429,51877
6903,6.46666666667,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_062800,224853
6969,6.08333333333,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_060500,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,6.60416666667,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_063615,300062
6881,6.60888888889,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_063632,50617
6882,6.61666666667,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_063700,500239
Peachtree St (NB) @ MARTA Five Points Station,6.63472222222,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_063805,340425
Wall St (EB) @ Central Ave,6.65333333333,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_063912,13230
7001,6.68333333333,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_064100,50997
7002,6.69833333333,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_064154,50998
7003,6.72138888889,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_064317,51004
6886,6.75527777778,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_064519,500174
6909,6.785,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_064706,51058
6904,6.81666666667,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_064900,51097
6894,6.8725,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_065221,51862
6896,6.90972222222,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_065435,51879
6897,6.95111111111,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_065704,51929
6900,7.01194444444,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_070043,51950
6899,7.03333333333,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_070200,285785
6898,7.09861111111,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_070555,51858
6901,7.25777777778,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_071528,51877
6903,7.33333333333,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_072000,224853
6969,6.58333333333,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_063500,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,7.12055555556,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_070714,300062
6881,7.12527777778,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_070731,50617
6882,7.13333333333,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_070800,500239
Peachtree St (NB) @ MARTA Five Points Station,7.15583333333,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_070921,340425
Wall St (EB) @ Central Ave,7.17944444444,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_071046,13230
7001,7.21638888889,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_071259,50997
7002,7.23722222222,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_071414,50998
7003,7.26888888889,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_071608,51004
6886,7.31555555556,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_071856,500174
6909,7.35666666667,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_072124,51058
6904,7.4,A,33.7661533,-84.3874776,False,grta,W Peachtree St @ Civic Center MARTA Station (northbound),2229479.549,1370042.694,6904_072400,51097
6894,7.46888888889,A,33.7721199,-84.3872631,False,grta,W Peachtree St @ Ponce de Leon Ave,2229549.381,1372213.614,6894_072808,51862
6896,7.51444444444,A,33.7760885,-84.3872416,False,grta,W Peachtree St @ 5th St,2229559.005,1373657.651,6896_073052,51879
6897,7.56555555556,A,33.780596,-84.387328,False,grta,W Peachtree St @ Peachtree Pl,2229536.263,1375297.849,6897_073356,51929
6900,7.64055555556,A,33.7869499,-84.3877137,False,grta,W Peachtree St after 14 St,2229424.03,1377610.092,6900_073826,51950
6899,7.66638888889,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_073959,285785
6898,7.73194444444,A,33.7903204,-84.3894196,False,grta,Spring St @ 17th St,2228908.388,1378837.632,6898_074355,51858
6901,7.89111111111,A,33.7770249,-84.3889046,False,grta,Spring St @ 5th St,2229054.417,1373999.464,6901_075328,51877
6903,7.96666666667,A,33.77073318,-84.38896364,False,grta,Spring St just before Linden Ave,2229031.539,1371710.14,6903_075800,224853
6969,7.08333333333,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_070500,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,7.86472222222,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_075153,300062
6881,7.87194444444,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_075219,50617
6882,7.88333333333,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_075300,500239
Peachtree St (NB) @ MARTA Five Points Station,7.90583333333,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_075421,340425
Wall St (EB) @ Central Ave,7.92944444444,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_075546,13230
7001,7.96638888889,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_075759,50997
7002,7.98722222222,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_075914,50998
7003,8.01888888889,A,33.759437,-84.3859971,False,grta,Peachtree Center Ave @ Andrew Young International Blvd,2229924.27,1367597.883,7003_080108,51004
6886,8.06555555556,A,33.7623448,-84.3870378,False,grta,Baker St @ Peachtree St,2229610.241,1368656.614,6886_080356,500174
6909,8.10666666667,A,33.7638343,-84.3889046,False,grta,Spring St @ W Peachtree Pl,2229044.068,1369199.814,6909_080624,51058
6899,8.41638888889,A,33.7892148,-84.3876922,False,grta,W Peachtree St @ Arts Center MARTA Station,2229432.33,1378434.207,6899_082459,285785
6969,7.75,A,33.5242952,-84.3620825,True,grta,Jonesboro P&R,2237030.76,1282024.304,6969_074500,295553
STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc,8.45,A,33.7475908,-84.3921232,False,grta,Central Ave @ Garnett St,2228052.994,1363291.446,STOP_36f0d156-f1de-42de-9fd7-dffb4853afbc_082700,300062
6881,8.45638888889,A,33.7494285,-84.3907499,False,grta,Central Ave @ Mitchell St,2228471.879,1363959.216,6881_082723,50617
6882,8.46666666667,A,33.7519084,-84.3916726,False,grta,MLK Jr Dr just before Peachtree St,2228193.387,1364862.183,6882_082800,500239
Peachtree St (NB) @ MARTA Five Points Station,8.48916666667,A,33.75341811,-84.39079278,False,grta,Peachtree St (NB) @ MARTA Five Points Station,2228462.0,1365410.935,Peachtree St (NB) @ MARTA Five Points Station_082921,340425
Wall St (EB) @ Central Ave,8.51277777778,A,33.7526685,-84.38853165,False,grta,Wall St (EB) @ Central Ave,2229148.667,1365136.69,Wall St (EB) @ Central Ave_083046,13230
7001,8.54972222222,A,33.7553249,-84.38604,False,grta,Peachtree Center Ave @ Auburn Ave,2229908.049,1366101.649,7001_083259,50997
7002,8.57055555556,A,33.7569484,-84.3860292,False,grta,Peachtree Center Ave @ John Wesley Dobbs Ave,2229912.588,1366692.382,7002_083414,50998
