dist,duration,route_id1,route_id2,service_id,stop1,stop2,stop_key1,stop_key2,stop_sequence1,stop_sequence2,thrs1,thrs2,trip_id1,trip_id2,type
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_064600,820_071800,3.0,18.0,6.76666666667,7.3,3765996.0,3768748.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_064600,820_072800,3.0,18.0,6.76666666667,7.46666666667,3765996.0,3768749.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_064600,820_073800,3.0,18.0,6.76666666667,7.63333333333,3765996.0,3768750.0,transfer
1.9225840111,1.03333333333,10911.0,10913.0,5.0,217,820.0,217_064600,820_074800,3.0,18.0,6.76666666667,7.8,3765996.0,3768751.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_065600,820_070800,3.0,18.0,6.93333333333,7.13333333333,3765997.0,3768747.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_065600,820_071800,3.0,18.0,6.93333333333,7.3,3765997.0,3768748.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_065600,820_072800,3.0,18.0,6.93333333333,7.46666666667,3765997.0,3768749.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_065600,820_073800,3.0,18.0,6.93333333333,7.63333333333,3765997.0,3768750.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_065600,820_074800,3.0,18.0,6.93333333333,7.8,3765997.0,3768751.0,transfer
1.9225840111,1.03333333333,10911.0,10913.0,5.0,217,820.0,217_065600,820_075800,3.0,18.0,6.93333333333,7.96666666667,3765997.0,3768752.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_070600,820_071800,3.0,18.0,7.1,7.3,3765998.0,3768748.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_070600,820_072800,3.0,18.0,7.1,7.46666666667,3765998.0,3768749.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_070600,820_073800,3.0,18.0,7.1,7.63333333333,3765998.0,3768750.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_070600,820_074800,3.0,18.0,7.1,7.8,3765998.0,3768751.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_070600,820_075800,3.0,18.0,7.1,7.96666666667,3765998.0,3768752.0,transfer
1.9225840111,1.03333333333,10911.0,10913.0,5.0,217,820.0,217_070600,820_080800,3.0,18.0,7.1,8.13333333333,3765998.0,3768753.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_071600,820_072800,3.0,18.0,7.26666666667,7.46666666667,3765999.0,3768749.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_071600,820_073800,3.0,18.0,7.26666666667,7.63333333333,3765999.0,3768750.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_071600,820_074800,3.0,18.0,7.26666666667,7.8,3765999.0,3768751.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_071600,820_075800,3.0,18.0,7.26666666667,7.96666666667,3765999.0,3768752.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_071600,820_080800,3.0,18.0,7.26666666667,8.13333333333,3765999.0,3768753.0,transfer
1.9225840111,1.03333333333,10911.0,10913.0,5.0,217,820.0,217_071600,820_081800,3.0,18.0,7.26666666667,8.3,3765999.0,3768754.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_072600,820_073800,3.0,18.0,7.43333333333,7.63333333333,3766000.0,3768750.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_072600,820_074800,3.0,18.0,7.43333333333,7.8,3766000.0,3768751.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_072600,820_075800,3.0,18.0,7.43333333333,7.96666666667,3766000.0,3768752.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_072600,820_080800,3.0,18.0,7.43333333333,8.13333333333,3766000.0,3768753.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_072600,820_081800,3.0,18.0,7.43333333333,8.3,3766000.0,3768754.0,transfer
1.9225840111,1.03333333333,10911.0,10913.0,5.0,217,820.0,217_072600,820_082800,3.0,18.0,7.43333333333,8.46666666667,3766000.0,3768755.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_073600,820_074800,3.0,18.0,7.6,7.8,3766001.0,3768751.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_073600,820_075800,3.0,18.0,7.6,7.96666666667,3766001.0,3768752.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_073600,820_080800,3.0,18.0,7.6,8.13333333333,3766001.0,3768753.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_073600,820_081800,3.0,18.0,7.6,8.3,3766001.0,3768754.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_073600,820_082800,3.0,18.0,7.6,8.46666666667,3766001.0,3768755.0,transfer
1.9225840111,1.03333333333,10911.0,10913.0,5.0,217,820.0,217_073600,820_083800,3.0,18.0,7.6,8.63333333333,3766001.0,3768756.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_074600,820_075800,3.0,18.0,7.76666666667,7.96666666667,3766002.0,3768752.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_074600,820_080800,3.0,18.0,7.76666666667,8.13333333333,3766002.0,3768753.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_074600,820_081800,3.0,18.0,7.76666666667,8.3,3766002.0,3768754.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_074600,820_082800,3.0,18.0,7.76666666667,8.46666666667,3766002.0,3768755.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_074600,820_083800,3.0,18.0,7.76666666667,8.63333333333,3766002.0,3768756.0,transfer
1.9225840111,1.03333333333,10911.0,10913.0,5.0,217,820.0,217_074600,820_084800,3.0,18.0,7.76666666667,8.8,3766002.0,3768757.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_075600,820_080800,3.0,18.0,7.93333333333,8.13333333333,3766003.0,3768753.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_075600,820_081800,3.0,18.0,7.93333333333,8.3,3766003.0,3768754.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_075600,820_082800,3.0,18.0,7.93333333333,8.46666666667,3766003.0,3768755.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_075600,820_083800,3.0,18.0,7.93333333333,8.63333333333,3766003.0,3768756.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_075600,820_084800,3.0,18.0,7.93333333333,8.8,3766003.0,3768757.0,transfer
1.9225840111,1.03333333333,10911.0,10913.0,5.0,217,820.0,217_075600,820_085800,3.0,18.0,7.93333333333,8.96666666667,3766003.0,3768758.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_080600,820_081800,3.0,18.0,8.1,8.3,3766004.0,3768754.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_080600,820_082800,3.0,18.0,8.1,8.46666666667,3766004.0,3768755.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_080600,820_083800,3.0,18.0,8.1,8.63333333333,3766004.0,3768756.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_080600,820_084800,3.0,18.0,8.1,8.8,3766004.0,3768757.0,transfer
1.9225840111,0.866666666667,10911.0,10913.0,5.0,217,820.0,217_080600,820_085800,3.0,18.0,8.1,8.96666666667,3766004.0,3768758.0,transfer
1.9225840111,1.05,10911.0,10913.0,5.0,217,820.0,217_080600,820_090900,3.0,18.0,8.1,9.15,3766004.0,3768759.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_081600,820_082800,3.0,18.0,8.26666666667,8.46666666667,3766005.0,3768755.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_081600,820_083800,3.0,18.0,8.26666666667,8.63333333333,3766005.0,3768756.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_081600,820_084800,3.0,18.0,8.26666666667,8.8,3766005.0,3768757.0,transfer
1.9225840111,0.7,10911.0,10913.0,5.0,217,820.0,217_081600,820_085800,3.0,18.0,8.26666666667,8.96666666667,3766005.0,3768758.0,transfer
1.9225840111,0.883333333333,10911.0,10913.0,5.0,217,820.0,217_081600,820_090900,3.0,18.0,8.26666666667,9.15,3766005.0,3768759.0,transfer
1.9225840111,1.05,10911.0,10913.0,5.0,217,820.0,217_081600,820_091900,3.0,18.0,8.26666666667,9.31666666667,3766005.0,3768760.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_082600,820_083800,3.0,18.0,8.43333333333,8.63333333333,3766006.0,3768756.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_082600,820_084800,3.0,18.0,8.43333333333,8.8,3766006.0,3768757.0,transfer
1.9225840111,0.533333333333,10911.0,10913.0,5.0,217,820.0,217_082600,820_085800,3.0,18.0,8.43333333333,8.96666666667,3766006.0,3768758.0,transfer
1.9225840111,0.716666666667,10911.0,10913.0,5.0,217,820.0,217_082600,820_090900,3.0,18.0,8.43333333333,9.15,3766006.0,3768759.0,transfer
1.9225840111,0.883333333333,10911.0,10913.0,5.0,217,820.0,217_082600,820_091900,3.0,18.0,8.43333333333,9.31666666667,3766006.0,3768760.0,transfer
1.9225840111,1.05,10911.0,10913.0,5.0,217,820.0,217_082600,820_092900,3.0,18.0,8.43333333333,9.48333333333,3766006.0,3768761.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_083600,820_084800,3.0,18.0,8.6,8.8,3766007.0,3768757.0,transfer
1.9225840111,0.366666666667,10911.0,10913.0,5.0,217,820.0,217_083600,820_085800,3.0,18.0,8.6,8.96666666667,3766007.0,3768758.0,transfer
1.9225840111,0.55,10911.0,10913.0,5.0,217,820.0,217_083600,820_090900,3.0,18.0,8.6,9.15,3766007.0,3768759.0,transfer
1.9225840111,0.716666666667,10911.0,10913.0,5.0,217,820.0,217_083600,820_091900,3.0,18.0,8.6,9.31666666667,3766007.0,3768760.0,transfer
1.9225840111,0.883333333333,10911.0,10913.0,5.0,217,820.0,217_083600,820_092900,3.0,18.0,8.6,9.48333333333,3766007.0,3768761.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_084600,820_085800,3.0,18.0,8.76666666667,8.96666666667,3766008.0,3768758.0,transfer
1.9225840111,0.383333333333,10911.0,10913.0,5.0,217,820.0,217_084600,820_090900,3.0,18.0,8.76666666667,9.15,3766008.0,3768759.0,transfer
1.9225840111,0.55,10911.0,10913.0,5.0,217,820.0,217_084600,820_091900,3.0,18.0,8.76666666667,9.31666666667,3766008.0,3768760.0,transfer
1.9225840111,0.716666666667,10911.0,10913.0,5.0,217,820.0,217_084600,820_092900,3.0,18.0,8.76666666667,9.48333333333,3766008.0,3768761.0,transfer
1.9225840111,0.916666666667,10911.0,10913.0,5.0,217,820.0,217_084600,820_094100,3.0,18.0,8.76666666667,9.68333333333,3766008.0,3768762.0,transfer
1.9225840111,0.216666666667,10911.0,10913.0,5.0,217,820.0,217_085600,820_090900,3.0,18.0,8.93333333333,9.15,3766009.0,3768759.0,transfer
1.9225840111,0.383333333333,10911.0,10913.0,5.0,217,820.0,217_085600,820_091900,3.0,18.0,8.93333333333,9.31666666667,3766009.0,3768760.0,transfer
1.9225840111,0.55,10911.0,10913.0,5.0,217,820.0,217_085600,820_092900,3.0,18.0,8.93333333333,9.48333333333,3766009.0,3768761.0,transfer
1.9225840111,0.75,10911.0,10913.0,5.0,217,820.0,217_085600,820_094100,3.0,18.0,8.93333333333,9.68333333333,3766009.0,3768762.0,transfer
1.9225840111,0.933333333333,10911.0,10913.0,5.0,217,820.0,217_085600,820_095200,3.0,18.0,8.93333333333,9.86666666667,3766009.0,3768763.0,transfer
1.9225840111,0.216666666667,10911.0,10913.0,5.0,217,820.0,217_090600,820_091900,3.0,18.0,9.1,9.31666666667,3766010.0,3768760.0,transfer
1.9225840111,0.383333333333,10911.0,10913.0,5.0,217,820.0,217_090600,820_092900,3.0,18.0,9.1,9.48333333333,3766010.0,3768761.0,transfer
1.9225840111,0.583333333333,10911.0,10913.0,5.0,217,820.0,217_090600,820_094100,3.0,18.0,9.1,9.68333333333,3766010.0,3768762.0,transfer
1.9225840111,0.766666666667,10911.0,10913.0,5.0,217,820.0,217_090600,820_095200,3.0,18.0,9.1,9.86666666667,3766010.0,3768763.0,transfer
1.9225840111,0.216666666667,10911.0,10913.0,5.0,217,820.0,217_091600,820_092900,3.0,18.0,9.26666666667,9.48333333333,3766011.0,3768761.0,transfer
1.9225840111,0.416666666667,10911.0,10913.0,5.0,217,820.0,217_091600,820_094100,3.0,18.0,9.26666666667,9.68333333333,3766011.0,3768762.0,transfer
1.9225840111,0.6,10911.0,10913.0,5.0,217,820.0,217_091600,820_095200,3.0,18.0,9.26666666667,9.86666666667,3766011.0,3768763.0,transfer
1.9225840111,0.216666666667,10911.0,10913.0,5.0,217,820.0,217_092800,820_094100,3.0,18.0,9.46666666667,9.68333333333,3766012.0,3768762.0,transfer
1.9225840111,0.4,10911.0,10913.0,5.0,217,820.0,217_092800,820_095200,3.0,18.0,9.46666666667,9.86666666667,3766012.0,3768763.0,transfer
1.9225840111,0.2,10911.0,10913.0,5.0,217,820.0,217_094000,820_095200,3.0,18.0,9.66666666667,9.86666666667,3766013.0,3768763.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_061100,820_062300,3.0,17.0,6.18333333333,6.38333333333,3768673.0,3766046.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_061100,820_064300,3.0,17.0,6.18333333333,6.71666666667,3768673.0,3766047.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_061100,820_065300,3.0,17.0,6.18333333333,6.88333333333,3768673.0,3766065.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_061100,820_070300,3.0,17.0,6.18333333333,7.05,3768673.0,3766066.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_061100,820_071300,3.0,17.0,6.18333333333,7.21666666667,3768673.0,3766067.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_062100,820_064300,3.0,17.0,6.35,6.71666666667,3768674.0,3766047.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_062100,820_065300,3.0,17.0,6.35,6.88333333333,3768674.0,3766065.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_062100,820_070300,3.0,17.0,6.35,7.05,3768674.0,3766066.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_062100,820_071300,3.0,17.0,6.35,7.21666666667,3768674.0,3766067.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_062100,820_072300,3.0,17.0,6.35,7.38333333333,3768674.0,3766068.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_063100,820_064300,3.0,17.0,6.51666666667,6.71666666667,3768675.0,3766047.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_063100,820_065300,3.0,17.0,6.51666666667,6.88333333333,3768675.0,3766065.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_063100,820_070300,3.0,17.0,6.51666666667,7.05,3768675.0,3766066.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_063100,820_071300,3.0,17.0,6.51666666667,7.21666666667,3768675.0,3766067.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_063100,820_072300,3.0,17.0,6.51666666667,7.38333333333,3768675.0,3766068.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_063100,820_073300,3.0,17.0,6.51666666667,7.55,3768675.0,3766069.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_064100,820_065300,3.0,17.0,6.68333333333,6.88333333333,3768676.0,3766065.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_064100,820_070300,3.0,17.0,6.68333333333,7.05,3768676.0,3766066.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_064100,820_071300,3.0,17.0,6.68333333333,7.21666666667,3768676.0,3766067.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_064100,820_072300,3.0,17.0,6.68333333333,7.38333333333,3768676.0,3766068.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_064100,820_073300,3.0,17.0,6.68333333333,7.55,3768676.0,3766069.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_064100,820_074300,3.0,17.0,6.68333333333,7.71666666667,3768676.0,3766070.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_065100,820_070300,3.0,17.0,6.85,7.05,3768677.0,3766066.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_065100,820_071300,3.0,17.0,6.85,7.21666666667,3768677.0,3766067.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_065100,820_072300,3.0,17.0,6.85,7.38333333333,3768677.0,3766068.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_065100,820_073300,3.0,17.0,6.85,7.55,3768677.0,3766069.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_065100,820_074300,3.0,17.0,6.85,7.71666666667,3768677.0,3766070.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_065100,820_075300,3.0,17.0,6.85,7.88333333333,3768677.0,3766071.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_070100,820_071300,3.0,17.0,7.01666666667,7.21666666667,3768678.0,3766067.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_070100,820_072300,3.0,17.0,7.01666666667,7.38333333333,3768678.0,3766068.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_070100,820_073300,3.0,17.0,7.01666666667,7.55,3768678.0,3766069.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_070100,820_074300,3.0,17.0,7.01666666667,7.71666666667,3768678.0,3766070.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_070100,820_075300,3.0,17.0,7.01666666667,7.88333333333,3768678.0,3766071.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_070100,820_080300,3.0,17.0,7.01666666667,8.05,3768678.0,3766072.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_071100,820_072300,3.0,17.0,7.18333333333,7.38333333333,3768679.0,3766068.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_071100,820_073300,3.0,17.0,7.18333333333,7.55,3768679.0,3766069.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_071100,820_074300,3.0,17.0,7.18333333333,7.71666666667,3768679.0,3766070.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_071100,820_075300,3.0,17.0,7.18333333333,7.88333333333,3768679.0,3766071.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_071100,820_080300,3.0,17.0,7.18333333333,8.05,3768679.0,3766072.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_071100,820_081300,3.0,17.0,7.18333333333,8.21666666667,3768679.0,3766073.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_072100,820_073300,3.0,17.0,7.35,7.55,3768680.0,3766069.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_072100,820_074300,3.0,17.0,7.35,7.71666666667,3768680.0,3766070.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_072100,820_075300,3.0,17.0,7.35,7.88333333333,3768680.0,3766071.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_072100,820_080300,3.0,17.0,7.35,8.05,3768680.0,3766072.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_072100,820_081300,3.0,17.0,7.35,8.21666666667,3768680.0,3766073.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_072100,820_082300,3.0,17.0,7.35,8.38333333333,3768680.0,3766074.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_073100,820_074300,3.0,17.0,7.51666666667,7.71666666667,3768681.0,3766070.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_073100,820_075300,3.0,17.0,7.51666666667,7.88333333333,3768681.0,3766071.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_073100,820_080300,3.0,17.0,7.51666666667,8.05,3768681.0,3766072.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_073100,820_081300,3.0,17.0,7.51666666667,8.21666666667,3768681.0,3766073.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_073100,820_082300,3.0,17.0,7.51666666667,8.38333333333,3768681.0,3766074.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_073100,820_083300,3.0,17.0,7.51666666667,8.55,3768681.0,3766075.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_074100,820_075300,3.0,17.0,7.68333333333,7.88333333333,3768682.0,3766071.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_074100,820_080300,3.0,17.0,7.68333333333,8.05,3768682.0,3766072.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_074100,820_081300,3.0,17.0,7.68333333333,8.21666666667,3768682.0,3766073.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_074100,820_082300,3.0,17.0,7.68333333333,8.38333333333,3768682.0,3766074.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_074100,820_083300,3.0,17.0,7.68333333333,8.55,3768682.0,3766075.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_074100,820_084300,3.0,17.0,7.68333333333,8.71666666667,3768682.0,3766076.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_075100,820_080300,3.0,17.0,7.85,8.05,3768683.0,3766072.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_075100,820_081300,3.0,17.0,7.85,8.21666666667,3768683.0,3766073.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_075100,820_082300,3.0,17.0,7.85,8.38333333333,3768683.0,3766074.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_075100,820_083300,3.0,17.0,7.85,8.55,3768683.0,3766075.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_075100,820_084300,3.0,17.0,7.85,8.71666666667,3768683.0,3766076.0,transfer
1.9267471968,1.03333333333,10913.0,10911.0,5.0,217,820.0,217_075100,820_085300,3.0,17.0,7.85,8.88333333333,3768683.0,3766077.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_080100,820_081300,3.0,17.0,8.01666666667,8.21666666667,3768684.0,3766073.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_080100,820_082300,3.0,17.0,8.01666666667,8.38333333333,3768684.0,3766074.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_080100,820_083300,3.0,17.0,8.01666666667,8.55,3768684.0,3766075.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_080100,820_084300,3.0,17.0,8.01666666667,8.71666666667,3768684.0,3766076.0,transfer
1.9267471968,0.866666666667,10913.0,10911.0,5.0,217,820.0,217_080100,820_085300,3.0,17.0,8.01666666667,8.88333333333,3768684.0,3766077.0,transfer
1.9267471968,1.05,10913.0,10911.0,5.0,217,820.0,217_080100,820_090400,3.0,17.0,8.01666666667,9.06666666667,3768684.0,3766078.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_081100,820_082300,3.0,17.0,8.18333333333,8.38333333333,3768685.0,3766074.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_081100,820_083300,3.0,17.0,8.18333333333,8.55,3768685.0,3766075.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_081100,820_084300,3.0,17.0,8.18333333333,8.71666666667,3768685.0,3766076.0,transfer
1.9267471968,0.7,10913.0,10911.0,5.0,217,820.0,217_081100,820_085300,3.0,17.0,8.18333333333,8.88333333333,3768685.0,3766077.0,transfer
1.9267471968,0.883333333333,10913.0,10911.0,5.0,217,820.0,217_081100,820_090400,3.0,17.0,8.18333333333,9.06666666667,3768685.0,3766078.0,transfer
1.9267471968,1.05,10913.0,10911.0,5.0,217,820.0,217_081100,820_091400,3.0,17.0,8.18333333333,9.23333333333,3768685.0,3766079.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_082100,820_083300,3.0,17.0,8.35,8.55,3768686.0,3766075.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_082100,820_084300,3.0,17.0,8.35,8.71666666667,3768686.0,3766076.0,transfer
1.9267471968,0.533333333333,10913.0,10911.0,5.0,217,820.0,217_082100,820_085300,3.0,17.0,8.35,8.88333333333,3768686.0,3766077.0,transfer
1.9267471968,0.716666666667,10913.0,10911.0,5.0,217,820.0,217_082100,820_090400,3.0,17.0,8.35,9.06666666667,3768686.0,3766078.0,transfer
1.9267471968,0.883333333333,10913.0,10911.0,5.0,217,820.0,217_082100,820_091400,3.0,17.0,8.35,9.23333333333,3768686.0,3766079.0,transfer
1.9267471968,1.05,10913.0,10911.0,5.0,217,820.0,217_082100,820_092400,3.0,17.0,8.35,9.4,3768686.0,3766080.0,transfer
1.9267471968,0.2,10913.0,10911.0,5.0,217,820.0,217_083100,820_084300,3.0,17.0,8.51666666667,8.71666666667,3768687.0,3766076.0,transfer
1.9267471968,0.366666666667,10913.0,10911.0,5.0,217,820.0,217_083100,820_085300,3.0,17.0,8.51666666667,8.88333333333,3768687.0,3766077.0,transfer
1.9267471968,0.55,10913.0,10911.0,5.0,217,820.0,217_083100,820_090400,3.0,17.0,8.51666666667,9.06666666667,3768687.0,3766078.0,transfer
1.9267471968,0.716666666667,10913.0,10911.0,5.0,217,820.0,217_083100,820_091400,3.0,17.0,8.51666666667,9.23333333333,3768687.0,3766079.0,transfer
1.9267471968,0.883333333333,10913.0,10911.0,5.0,217,820.0,217_083100,820_092400,3.0,17.0,8.51666666667,9.4,3768687.0,3766080.0,transfer
